landmarkIndex,l,m,m,l_noise,m_noise,n_noise
2281,7.763691720901214,5.87243927712106,1.2767468289879502,7.792464208926077,5.836283805467173,1.2834349059122012
2282,8.3454360567602,6.198070740960735,4.519093820089281,8.163094218364286,6.289485999516318,4.562523777022474
2283,1.2963587748712424,1.890708706758728,2.310273290134993,1.3361544379764418,1.9415655623582018,2.26769906061695
2284,0.9443601861051543,7.1648795402609435,9.077885799267847,0.8614740369335738,7.330467345321604,8.83327437454
2285,3.872037542940727,7.101420553627296,2.55465961176655,3.987234784272676,7.133658540536241,2.5597858466585275
2286,7.0365320553269335,5.017840700157333,1.1208168243517436,6.887791029086874,4.943776554665812,1.2064716238850663
2287,0.7471299117335495,9.791934629493191,2.25463456346231,0.7809792933664205,9.924812182007987,2.275368568043374
2288,9.470589700046235,2.0555109040442487,6.709421431336768,9.537364892654855,1.8634955635392108,6.7126298809254585
2289,9.524806091228287,8.312976379881666,1.6101274405725652,9.636867621784994,8.339460577006209,1.5192908769301665
2290,6.930150980023838,8.867923083634906,4.669100853379362,7.077214464374023,8.850542014925097,4.737249471567516
2291,4.728151867467466,3.286117178874707,5.1997964933610294,4.651981275218582,3.41829828527463,5.1667768062723365
2292,2.6015491777882005,0.25266102370694044,8.56136582434689,2.713094458005524,0.4567642747346441,8.646459393343925
2293,6.570674184561937,6.600786748445908,5.942129116427664,6.573615488857717,6.688288890315611,6.168924435193334
2294,3.084263484851518,5.420387697419922,0.9683859212135459,2.978692169158459,5.524499974872514,0.9868344374783361
2295,4.37191920831383,3.595284117191185,8.427553321409055,4.48307086120109,3.5425332663267595,8.29332160587713
2296,8.751637627515173,0.07507533628257845,7.239955884434325,8.811724137596679,0.3172999319766431,7.24886153948286
2297,4.73110553504629,3.2805586654216077,1.1947892783782754,4.738735522361028,3.3672720821525948,1.401027232118231
2298,4.965968404396973,2.10177114225377,5.228603746254638,4.802346400523875,2.120606897823446,5.103145075493375
2299,2.7432226692731208,4.328889907139761,5.311450747821116,2.889833854420492,4.468200765091475,5.401989650040106
2300,3.501296720483066,7.71445961250285,4.779423617044117,3.4720002535542043,7.705831318763562,4.7402997007620975
2301,7.822609475324702,3.1730299783253555,8.767933648389562,7.706706976842878,3.250346292847691,8.800156836081818
2302,4.3731280840673135,6.19189568425687,2.464587825137042,4.426545923282989,6.20470418058906,2.4340528306687497
2303,0.5297780172070377,3.6198897239542527,4.228759424818352,0.3845087977327767,3.4614809115411798,4.1769389525139085
2304,8.792031308577325,0.6446695533127289,1.4220109292467642,9.000422797475848,0.5938947008558849,1.3761164225174987
2305,1.585008822035191,4.896810036491516,6.483923297248562,1.7104933354753964,4.933539921221909,6.389176605107679
2306,0.8871140554631873,5.376697533337617,4.127218281590983,0.7777933260835689,5.547048055559749,4.048020460770407
2307,7.999991137443407,2.3691309135503014,0.5585001989614102,7.797036305210758,2.3469919247636115,0.4813230532817828
2308,2.644378747585633,3.757200701982555,9.269748115142391,2.688761788727714,3.8540046519450537,9.306439185736254
2309,0.6836235304632787,6.902210668336227,9.30491017385662,0.8209460469474705,6.797318801671492,9.405824170625142
2310,9.743897327793901,2.7991921806434386,9.905740942509956,9.664384310802438,2.912466002350437,9.88537563909363
2311,5.185274013914002,0.35901832031565606,2.344725606150666,5.288720391472293,0.3742054688838056,2.493212711113176
2312,9.93780472471133,6.038685763123167,3.0378287208973234,10.037723036103092,6.104918393959175,3.0622331744509323
2313,9.734513934491085,4.780646094370296,3.9379858316467065,9.739555953051351,4.65926384410026,3.8593138059765026
2314,6.597353591932901,4.797406723168373,9.701488401863244,6.508524659948319,4.690717462217208,9.68831005474787
2315,1.2855156643942989,3.5534661166315895,9.856270546942948,1.2822251945843686,3.593258292545568,9.811462373733521
2316,6.577849897022751,6.821752220647931,7.405524387864755,6.631226170249539,6.939383064326502,7.386817188850208
2317,6.2304776130595565,2.9953547262217253,4.969208136049704,6.153610504539108,2.8298017238653594,5.075345394789237
2318,8.002025475197263,2.1830938776670763,6.759448654175233,7.940409728642216,2.1036010982354463,6.787235766909005
2319,9.481969509315142,4.55493031547265,8.55507297944995,9.535935554775088,4.48194979062024,8.654659885305508
2320,0.24308422932450835,9.356412087821985,0.07386457341425068,0.24597639078811795,9.312067879253297,0.07108558368722112
2321,8.36465674385598,2.1867652366781876,1.6864226157314954,8.650325985942779,2.3691294694848777,1.507419300679095
2322,3.7460709744447653,1.081706255088437,4.243103461198226,3.7069396544451605,1.0659869703513445,4.28277804005833
2323,5.937708378364431,3.4996437760170354,0.42771243183979846,6.052919760991729,3.5581258922355774,0.49865975591464806
2324,9.09665557389631,2.0166722215235766,8.778024777525022,9.082079415265946,1.7935940750910164,8.773640573894003
2325,9.326010568852736,4.483674598656339,1.7053284509017008,9.471212494912695,4.430264315043176,1.732338217590198
2326,0.2029415351106989,8.557097337015772,2.6086901323414837,0.31082421113919717,8.62929466041357,2.6386055550861784
2327,3.2661057000228477,7.177075705303788,1.3829077158821856,3.1762180900908756,7.266621551336305,1.5738356606101684
2328,5.420139446389348,8.598390385629319,2.8413404543006116,5.314771455272889,8.48650216696664,2.797240075018373
2329,7.037773545576003,6.174645939131564,1.6669395447245894,6.945698924059074,6.153162032547626,1.618146414827403
2330,6.165417099881823,2.3037141290951335,5.486064536182859,6.299041074160582,2.2009597207865514,5.443321878175534
2331,4.133879516150785,7.173944054079779,4.454812880345175,3.8693321866420654,7.158520950457401,4.446615707356984
2332,6.85020800205781,4.646908259397117,5.47867663147692,7.080936329068153,4.579261908265486,5.7339625017654
2333,5.651536883452549,5.226253595933914,0.6739228789117879,5.788158110584489,5.155128841863627,0.6427687370792943
2334,5.8975461961044875,0.6248068021804998,0.8751635694915039,6.0017484393783205,0.7285516552742677,0.9296110134361738
2335,4.617369781034407,9.430053936775725,1.6125215821392047,4.77559669165965,9.411849327557103,1.547420457874053
2336,6.562133128034859,2.677426897499063,8.90187670332488,6.5185840432125595,2.4474786452754724,8.85585578162011
2337,3.366042027921562,7.496176576177275,8.689526223644421,3.4236833624105962,7.457885704602887,8.691576308140466
2338,8.769243315460717,1.558325546278524,3.00382214483831,8.747604427731071,1.5114396081667283,3.071211360415724
2339,3.5265112805656464,3.692453189879111,3.0857715605362577,3.4224652968231357,3.6614868260987286,3.1484521137154853
2340,3.7071418552866406,0.6335985351780782,0.5373868699491424,3.6505544753063304,1.0025755122023627,0.5031969039840546
2341,1.7022836240757322,3.3761626465472383,7.3135300996008565,1.9490670393300105,3.4794710009545105,7.3099087339442885
2342,1.8921801446428488,1.7423818951986603,5.818701840140347,1.9772563291080272,1.6757014326386692,5.8563013510785416
2343,6.035546016520298,9.064301716935603,4.1403357852129385,6.295274658244996,9.232603672168672,4.171910457220194
2344,9.191052134692354,4.43763393099352,4.940013086337006,9.319869733069972,4.241068512622833,4.92392336499036
2345,4.341497923126864,6.667476540872851,7.414294458824134,4.374294004767409,6.490761215871169,7.38739861178386
2346,0.03512187130996103,7.770404331639171,6.695867797139593,0.010879691765345405,7.7664322105933365,6.466774450137517
2347,7.935971264316766,2.854045023443872,3.9464837092848892,7.815530959027024,2.8295217303047084,3.9517002788188464
2348,2.6629089404488484,4.872029999681863,1.1077224590551416,2.546336678892436,4.872864640670398,1.2547407389857694
2349,3.910099402712545,0.835571233970902,2.6788494658560005,3.8517685105262447,0.7796649728396662,2.736763213869043
2350,5.062208810354929,1.706610095172163,4.434233943005549,5.001243412162454,1.7199837293311717,4.435443890084516
2351,5.446799305110455,1.7282083897423084,4.259306700891253,5.394001340560091,1.694885408726668,4.0650183859698235
2352,6.962306069443244,1.5195984471694224,1.915556271439074,6.970406016595061,1.502814238978661,1.812282570608215
2353,4.125920424783354,4.256035078160375,5.184570433554638,4.019246583291431,4.219747631069344,5.072778787918167
2354,7.641391624424739,8.900221517823981,9.956690583539965,7.734746631569149,8.806787231002254,9.795833988820117
2355,2.253237057582581,7.5614093112435965,9.504708314203242,2.390780866063238,7.500874882481379,9.449083912424998
2356,9.049189744524426,6.887118235073153,5.416049079592158,9.087266813250627,6.8962357891661465,5.4297782581350384
2357,6.814612341691609,0.028664467334144073,9.217987488152382,6.6515371711718325,0.14292750760416867,9.266034803674566
2358,5.6425300862525765,7.894892641485365,3.8853214823051587,5.751789253843332,7.8797613256206,3.9377379258429985
2359,2.184686457385532,3.055235882844144,7.714326995786141,2.017104751478689,3.1408160685922133,7.7584654983127095
2360,8.5848463206998,6.349785443754685,4.348227106117779,8.513266045406766,6.320070044825774,4.499201293366799
2361,3.4299261291506546,1.832703620875915,5.052334819534108,3.5238186456517395,1.7983897235496515,4.992127057315381
2362,0.8695358918846829,2.074945885371756,1.3407106135373692,0.9069374097732558,1.9937273335480719,1.2797567420295852
2363,1.0274921260492442,3.971637364261582,6.087710213317138,1.1122587244261672,3.940801744300168,6.2945240309997885
2364,5.758794658634004,8.514429331878727,0.4351673540072709,5.802142071086087,8.719169313524485,0.5313821723805685
2365,4.470285416044618,1.7160448345916635,9.900363470768408,4.568809789323576,1.7009492079601976,9.92243776286591
2366,1.934937484919237,2.605579798766444,6.895815692610431,1.9530650119064412,2.680967791384,6.813932894463608
2367,2.1185250285346258,6.015434817192914,5.014550466399179,1.998250213345793,6.02918776133977,4.9889715577836755
2368,8.14801243872181,4.960203133299116,2.4490191008087225,8.216615274403958,4.9049320082006345,2.6966718084170167
2369,9.972395456663083,7.004032477405318,8.105301796123873,9.778337180352576,7.057296562191569,8.3111846191649
2370,5.8529701323464165,6.865541539303761,9.123625740300943,5.818959344143569,7.015221564712579,9.117967892299548
2371,6.3988321405025825,4.676197897367151,9.76688212123326,6.416180156130307,4.569202742153507,9.759050973586005
2372,6.758018878888103,2.989825293759041,9.86591463171671,6.755208152616547,3.06401098960851,9.807025270744681
2373,5.4655122774963125,3.451799412228941,8.513703194994754,5.322320344109568,3.6198121131100143,8.44390835596826
2374,5.651517110599093,4.364697142082143,5.508162495356026,5.76735797911534,4.498955398248241,5.565860958981789
2375,1.2501589060272267,0.10685680569297529,2.2026962917251023,1.1161693499619787,0.12860822737824712,2.295049177056818
2376,9.84892482579364,1.9323757464965752,1.727611543959845,9.773874913539782,1.9192543844825303,1.86340321360081
2377,3.9869353010931228,6.788933107123797,5.963918707751982,4.012189027248567,6.743699777640263,6.047496966864369
2378,1.8055825238558376,6.3810379014248095,0.913225028742235,2.0056086776697586,6.3320220493932675,0.8634867272283131
2379,4.254302920664179,1.5594806959595808,9.727750313748862,4.002604403447855,1.4602334962493093,9.75826355910787
2380,0.9009776782155288,1.9874231045266089,4.617510548912254,0.8381107345188621,1.9224969730307229,4.70942338820603
2381,5.981238063376393,2.062938452159655,3.209993936944043,6.071085198984708,1.995218358358374,3.211072649875552
2382,6.342392806176006,4.792640682585643,3.606662730709301,6.514448805349913,4.790711317983982,3.6000400305725413
2383,0.8873357424293515,6.959967376210034,8.84883329175579,0.7823550191678118,7.1134800774306,8.85478950746145
2384,4.49335422950832,8.767407004527229,7.550306520047903,4.30929734193162,8.872261670027942,7.4066659916073565
2385,4.296335016207119,4.411809583403894,8.067155144029078,4.319613169044245,4.284520960187741,8.12737848791385
2386,4.107283239660202,6.89487854815404,7.840391216207179,4.202438527080479,6.898130914716686,7.927320756821417
2387,6.010755647044124,7.00647198161826,8.656297144691713,5.955876427510897,6.953388495584761,8.687323723306998
2388,8.690326790602935,1.2082233291211386,2.3720435807217513,8.764337413144563,1.1524757134340828,2.475676820922176
2389,8.834468291679675,4.166885691792974,7.343835951048322,8.650110768029817,4.099866810278905,7.459346450939993
2390,3.15716240102915,6.492189065277661,3.5070056562104224,3.317109434506683,6.511245431018806,3.524357415814691
2391,6.980302828351767,7.224237770252612,1.4666052879603453,6.934828055280872,7.12275122513263,1.2876279782626476
2392,0.5460567675765071,5.633026502232791,6.4889619281777575,0.26596283268487847,5.676297250545342,6.440185699273183
2393,9.533665224396248,1.7072365687054947,8.596826262527763,9.49973306536266,1.6329601745844493,8.665978674211631
2394,0.4080312950474063,4.330182343942085,9.497727568005647,0.3183306572156585,4.348945329313095,9.42297277557921
2395,9.802954037246352,9.250307585766583,2.3491964421251077,9.743761944850949,9.13725468104763,2.4367699015242574
2396,1.447489483541008,7.6512784793516815,7.5922635343020515,1.2358323100705826,7.457336917021851,7.639420249887109
2397,6.56297876012497,2.460094568567741,6.705717185532157,6.758706381570172,2.701184801221598,6.754573983106684
2398,9.777661365628909,8.76212670467158,0.3362264063728859,9.695497834455272,8.640395485616814,0.4725877452945222
2399,3.6514892123196407,9.090502162680988,8.726648176652846,3.742355705597751,8.99394620642415,8.743789369045803
2400,4.3109516380669675,6.596231383839349,1.4569859660006446,4.399598623250905,6.5058520056411835,1.420923115861651
2401,8.029616628725337,2.7955352884682103,4.167940484089475,7.964010654082904,2.7759644116162536,4.135176211939648
2402,8.218804812309116,4.1067858105365,7.697082114360257,8.238954845170806,3.9643345232969645,7.679620672771165
2403,1.1879454799010214,3.1796343595972876,0.8338515731427432,1.2413778380220704,3.0670081452133315,1.012154267173787
2404,8.527602713862864,6.008087470655119,9.752400197920041,8.74618920069877,6.095173916818644,9.70430932112011
2405,5.046488626696254,6.153524511738949,1.2476520225788823,5.194912838601095,6.320076565374737,1.2345132702389654
2406,5.920172982935275,4.242703231177346,1.2488673675026385,5.917472176196787,4.313790514547146,1.1823727434735363
2407,3.762905905916143,2.9406776586115493,6.344089550453863,3.7670471930599243,2.7446494634669043,6.398218500134731
2408,7.201343928741993,7.947800937434804,3.5403108010826765,7.15896356677128,8.063847711326968,3.519851946197085
2409,0.4784907414075379,7.284529086361666,5.568189417718416,0.3426412069981043,7.244773112592382,5.624112009754077
2410,7.581242594066392,1.6083009623907607,2.211998603414483,7.652210394252451,1.6360332539958558,2.402049178346552
2411,6.01977658700274,3.3263906720642176,5.334649713271173,5.989554960954934,3.3024793816619287,5.37838112137087
2412,4.484242889422579,0.622897301818649,2.38464539722985,4.378962791546309,0.8851262237454081,2.3873084040615185
2413,5.85354116276536,1.7757874587233635,5.360155300416486,5.872914153137933,1.8313386241557075,5.293059987782056
2414,6.531963915542505,4.875965455804875,8.51558726922203,6.627544048037102,4.826198611588671,8.618371503882008
2415,9.212585383805738,4.402019172228702,5.358969593406648,9.357179335223222,4.2512664942146206,5.361337250144161
2416,0.09458451450816807,3.44745411998987,8.763267090687062,-0.029847027122845177,3.6424305745765806,8.72290783901644
2417,0.2916037273265637,7.776579535646292,6.746686537797481,0.4309921279561972,7.859540002001279,6.74177371802569
2418,3.6575495493313923,3.3537722025475034,2.0577270734017663,3.5628173337144364,3.340947332126844,2.0810523045063207
2419,2.5963165726917192,7.223671882913805,3.1657294897855537,2.553539081089393,7.158837462719572,3.101561118065383
2420,5.817270124268099,2.3488501794016448,2.548335311483352,5.908800079370038,2.292774416475348,2.497381718548599
2421,7.469283518348733,1.7025002927134159,0.9067843122053676,7.436959450932863,1.7350004568317636,0.7945885214048333
2422,0.9932613271984247,2.651323343011204,5.252386234853449,0.9598713120249592,2.722428723658716,5.380421387408524
2423,5.773958803489869,6.87348780571126,6.739637380053499,5.818412919009096,7.161455349234161,6.646036019919631
2424,4.900632249522577,1.9138297828534812,9.8060760222095,4.719518271145111,1.905033164019741,9.877949416206606
2425,5.604292257242375,6.692907381111578,9.92620257622553,5.5194482865095775,6.887148772990671,9.885500035267
2426,6.280881736750422,0.8570332928600111,2.7325511792642123,6.129859630369815,0.7373538341862169,2.8964244851644505
2427,6.934756738924853,0.7592275923588743,9.940574767791476,6.849947452464837,0.7623503397657924,10.00675047640352
2428,2.1661967356670964,9.261972394730082,2.92072276908271,2.1384194453611665,9.165958313674295,2.9931455611583417
2429,2.814223244081928,8.158983170770133,2.9352333514836615,2.793038795987143,8.112497073211852,2.993992895495785
2430,7.375028306126551,5.091904695333664,9.564192633573047,7.389995842691473,5.051987018700673,9.583851627654308
2431,8.737455977858499,6.508714494259914,3.0651795500507104,8.926992191754959,6.685844876170654,3.0704382704223794
2432,6.210471967599142,1.2720880499640064,9.26487309804781,6.113452517714257,1.3354611013122382,9.366718120938089
2433,6.607136432451846,0.8937437011689842,8.005725826467014,6.35790729883843,1.0327395565361146,7.840038019489084
2434,6.942834123212026,8.711410971825133,9.340620418400386,6.846300832070736,8.62468321983936,9.436088195111665
2435,7.887076989570044,2.6051825430514395,1.1673051875777585,7.792339716795226,2.554272120454867,1.2742707759637846
2436,3.131466123964648,1.0673875923263332,6.836563240675829,3.1211533622236045,1.0186500325853018,6.86310582777481
2437,4.0072387998830825,3.9010495564556056,2.2942894864559724,3.7467216381427644,3.80768569383481,2.2480617740656146
2438,9.794616493464027,7.091196824085184,3.6798227620492305,9.80125039760843,7.043521930405338,3.61021643030778
2439,6.575720819359578,9.900531080093474,5.156472899055123,6.614638408499791,9.939398800385337,5.362905565659052
2440,5.602253660071918,6.990565066870419,7.891573353258297,5.5630920103583605,6.916587919869845,7.887897330578466
2441,3.4249628648816532,5.582057023882264,0.11298317468978802,3.366851742281376,5.656164877994348,-0.013097787682361611
2442,8.950871619340319,3.697073541199396,4.906486958440157,9.035139143819842,3.7551636775730493,4.845164508155082
2443,1.4768520145702568,3.499044527263985,4.928579800200935,1.5587126255706334,3.5548956670386,4.854036090646522
2444,2.4687268032204193,7.178311538953865,6.1454223686883385,2.6615217284241677,7.234740239930562,6.167967246683898
2445,1.7700839473197438,8.574971996792533,8.719018900210141,1.5795498463443631,8.609877944530313,8.57304048061443
2446,1.977946784756458,5.4570860040726235,6.467615998355964,1.7639422917186676,5.203630386732501,6.4521144411949365
2447,9.474662270781684,4.965075118867924,1.8022316583147135,9.437666837905459,5.0625724424188405,1.7856578714216984
2448,5.67785837636987,0.8765636062249804,4.908799205886463,5.617298522245459,0.8417388036980267,4.941120163859397
2449,2.0594596898900273,5.394691438508791,0.9070084306977189,1.9695355407130322,5.525458356368115,0.8899350032069855
2450,1.5062145873799793,1.2544116125297367,4.13598150245683,1.3495523967561627,1.2218123461997978,4.175249344308945
2451,9.46690783078962,1.2690262897729054,2.2799689829809457,9.53607037753598,1.2282337436648965,2.2673448947057415
2452,9.825757307247066,9.211273108083635,6.162938604125213,9.917874582681831,9.175996970042238,6.190878335895148
2453,8.023814824180585,4.677862280496048,3.1814284618864774,8.082731839576892,4.734432473566286,3.2119229090919217
2454,7.3939360339116345,0.7663303668717947,8.553069461510503,7.374420568053612,0.6729010189946409,8.137192924085392
2455,9.30214232430534,2.4293334110495834,9.09822977470766,9.283243983313094,2.4810770154691038,9.227258888751795
2456,4.1093441045915835,5.043141543587197,3.57629549483483,4.038037462997673,5.0872959875628165,3.540316671719077
2457,7.564454445147829,2.06213417670814,5.0048891052832944,7.550976995654924,2.097430823810866,5.0023984676311954
2458,9.191834716607444,3.9774523512541196,9.511797384392636,9.306224640156994,3.885644160751146,9.457777189101831
2459,7.650949535156556,4.1899258926965715,2.8987143371278834,7.611249229386457,4.270664124209558,2.9522275449148476
2460,8.13840709504561,1.326816882399131,3.12227240848976,8.032838370486061,1.3823551841040107,3.2488448020825698
2461,0.40988162295544917,9.618398426714823,2.3309944334987476,0.5288614682097857,9.722389613589709,2.477868161115039
2462,1.8975412311886974,4.23378849612519,6.0880063212126965,1.9438979533257588,4.402115008510138,6.174607844383582
2463,4.140549008849538,2.377147488129674,6.645744006781599,4.115484316913577,2.569577100141836,6.684204027989079
2464,7.235526505949706,5.350425135488591,9.63603516732983,7.416525459814958,5.222182543161731,9.602004128851972
2465,7.111800796018176,3.895492047488547,6.111445788213481,7.1488035230668645,4.086471237685051,6.340849833558664
2466,7.0031591967706674,0.730936161732969,4.414190777236097,6.980716373387796,0.9027802044002552,4.388716877577818
2467,3.7095639563024365,0.7080197522069276,6.132531475351119,3.72991425405922,0.6113429423727701,6.119188443893196
2468,7.449285884082126,5.3551838550177315,2.5129215967926832,7.332556572411283,5.337805804255986,2.5016492280384854
2469,1.7357484256688982,3.7378937286337246,2.713263920228367,1.7433698299869906,3.7223307212363723,2.5780546883183093
2470,3.9573120281442034,4.273695132639644,1.9164554907075926,3.925780585113905,4.269697845184672,1.8817032738404498
2471,3.4346608352030716,7.006335597259109,9.458467013947613,3.3691493265407955,6.900289750933345,9.290643582560305
2472,8.802965647685582,5.09984043896233,7.780013781565111,8.86540003168707,5.0402684179560024,7.869468892593634
2473,6.065055463250877,1.9880385504831688,0.967626093077536,6.178028506765492,1.8499176992141595,0.907860278090888
2474,9.313588682820482,9.875651879049599,5.544914736447646,9.260335558750578,9.779846974516447,5.516660062861157
2475,1.9473335111775647,8.279099739103682,1.308462329786254,2.209704680327784,8.303616603086306,1.36157514511767
2476,2.6316163872536014,6.796815982181386,4.0171636666897514,2.505931580621748,6.725586634862733,4.135507837614545
2477,6.335871052436409,1.154731333808191,2.948677377866286,6.300523614304165,0.9505984329660604,2.9162447633743014
2478,9.767175286594611,8.646997685542168,5.431209790451902,9.779944593102192,8.771863561454458,5.30186302503009
2479,6.865286021423428,1.8555751589650349,1.6807455170828767,6.906089744930138,1.7229795210731613,1.758084318390544
2480,7.799643828520361,1.0095579767063556,9.46223665047793,7.820026097682552,0.8760541248594831,9.493437185884074
2481,7.187887888212786,5.680616744186645,0.4358383258659726,7.299431440470596,5.594529430686997,0.40308356055031597
2482,2.4265374345775226,8.118500786822437,1.61161225112733,2.125996359508772,8.094863855920108,1.6131531373863575
2483,9.011451473129773,7.696086563678937,0.5663135015142051,8.911971474239078,7.819470931200266,0.619727752455621
2484,9.577061784947553,8.507224525710233,8.973638616635656,9.517007239784844,8.512741930109614,8.962084056022235
2485,6.202978948918833,3.234393590862321,1.4078349092820674,6.301924178116231,3.200243078410709,1.2297811810130082
2486,3.2348496455166584,3.831452662037491,1.7181613305389498,3.2627031751268447,3.637079050130138,1.835438245940474
2487,7.4488744669542015,7.694008262238263,2.9295463792526313,7.424553529730957,7.687354159790859,2.9161489202548108
2488,8.183351856406006,1.3567256386143811,6.340497487568854,8.230251602903055,1.2389959228706764,6.39075962317905
2489,1.0730320769477164,2.47818906364074,1.6582286167627702,1.0954944166848997,2.379496514864704,1.5635974379469273
2490,5.643622058046019,8.910401153870485,1.3587026797152346,5.781495257759637,8.939947834467903,1.422089087236218
2491,1.0657524684226105,1.9685303744019933,3.0346197114146722,1.2093505955532007,2.005836075626782,2.998806983779069
2492,1.3120963764131877,5.922483730081874,3.6168770573939035,1.3037736545379532,6.046043895813782,3.597920056255253
2493,2.582502339615197,4.646694142047445,3.68161349168036,2.4897591136233634,4.7465186699086095,3.5577237071593677
2494,8.330696460278485,9.122249904848776,0.8987904529402335,8.313972409485284,9.22411019942865,0.9396382889928485
2495,0.04807880266386344,1.3455978216969777,9.89409643685246,0.14488847592947524,1.4925890463964229,9.876801180135109
2496,2.7763233444795654,8.086930164318222,5.114642937806936,2.786693889149044,8.217879350008724,5.144216684698642
2497,0.984404921476012,3.216179802224871,1.4052366053285126,0.8331935027965169,3.105231080173912,1.290578663448741
2498,9.491192876321762,9.778230342848394,5.263611685641884,9.399806968235854,9.674615021695907,5.2396594167289585
2499,2.417606195022791,8.849152787870022,8.171094379647014,2.540735179851276,8.844504058086644,8.05287516062466
2500,3.0629872376810674,3.3224081036215,3.919515770913282,2.988817613808799,3.258627658636712,3.728248418749774
2501,0.4969547268003527,8.754993987796999,3.729061426421306,0.6314844917460095,8.83314281987487,3.825581011233212
2502,1.0312957746716478,9.476896863876238,2.197914228078346,1.1013566131899823,9.462769616283772,2.1761148698420163
2503,9.089809979578874,0.15380774935352948,3.317140318716013,8.926650171641999,-0.01100593813177178,3.4485569366362516
2504,9.135643048749413,9.34863253928153,8.601515942637473,9.243512347421367,9.230902490941409,8.546056213075401
2505,1.7482945553114027,6.224161847300466,1.5842451280262815,1.7031533395979896,6.03535246496853,1.6115914804364815
2506,3.7458398599836986,8.441160560663288,4.213922630580475,3.7853605339868994,8.380072950569165,4.26613250430642
2507,5.606262518142574,7.618732178967425,9.753495705136872,5.544906037513888,7.626458614215686,9.586164670116041
2508,7.743278754402444,3.9253423016670985,4.931966526771472,7.786590962297452,4.021604137251853,4.855519112503338
2509,7.990782518744826,9.604474332609032,8.191552047207452,7.878999967268925,9.541371770582646,8.265477838784689
2510,8.901738723461875,9.654732156131091,0.40257801009622174,8.843511928863489,9.7304348738881,0.5015882070437307
2511,9.90718737020127,1.0054870578150454,0.2335700027965404,10.031422874325973,0.9546982954325841,0.2777148994002551
2512,9.930342272425754,8.879140833143724,4.8685416651206275,9.987730427650108,8.870857777739607,4.867508509502228
2513,8.957150066501375,4.536706130077004,0.9846189729514532,9.066858984143318,4.558534933100145,0.9519528455320618
2514,2.919783897413427,7.405745429204651,2.594905829157602,2.842071524110924,7.294330005962787,2.4414141195737584
2515,5.209939359723003,7.878568563257787,0.08952721133344332,5.210059649194877,8.001470727505469,-0.17388608779712628
2516,0.10978859158107812,8.689491615319266,7.916431567002894,0.09420938852738214,8.685169029448202,7.938068435567961
2517,9.3004077691925,6.138567104832343,2.0352609984370007,9.353835079282906,6.196912786847948,2.0605270629303214
2518,2.258729995046196,2.8447662938744687,3.2079973603378242,2.2513487561112977,3.020173473345559,3.1944651551043894
2519,6.688474179832754,8.563772314687947,1.3844070838038092,6.527868303871322,8.524685160749835,1.278993274219145
2520,2.998056141260561,3.8810955352464207,2.3326726802687503,2.9338814763091317,3.909501789110855,2.321820452131677
2521,8.433763100394335,5.418310776282481,9.582352691594986,8.579870136405031,5.452557546826506,9.711689100177045
2522,6.9234012118766906,5.404610551982534,0.3242105761560843,6.822066521996174,5.441918517397157,0.3327739124894526
2523,0.6507688570265868,8.002262355323504,8.946611827871747,0.652509626035627,8.027073312996645,8.958358623397844
2524,1.9086672450001285,9.626558796683383,1.7514217009439481,2.1534927262860877,9.707361535892629,1.7257098467956447
2525,5.90362093333138,4.53102012487123,5.3261710623910385,5.870225664449128,4.484554764680805,5.232658427927433
2526,6.440535421599437,1.2871515466955186,7.702605544462201,6.275856331859511,1.1087689665244471,7.75576454182814
2527,9.60002465649413,4.190755075820452,9.436151747519737,9.573158041814835,4.189344467420415,9.295245145113581
2528,3.594868307245572,5.6502699712153595,7.95359724991015,3.4816408333794238,5.62710756581607,8.026821520340972
2529,9.063387987717745,9.415207204517701,4.180569384191202,9.012777029478197,9.391043854209268,4.3479541086021145
2530,8.44346575173467,3.416252600679326,4.2211695478965,8.499847130608261,3.253450720392061,4.27696076279092
2531,6.112863879648054,1.4197273892078677,2.1690131463743745,6.065814990278591,1.454778128156674,2.2862148959613933
2532,1.7018768941038886,8.05324456350454,0.8662965390302702,1.6895689749159426,8.173477750362533,1.0108103332663134
2533,2.590488422454411,7.496258836700697,2.6794401028971015,2.6820017570958257,7.479199801228525,2.6260018370369274
2534,9.53798508237348,1.469417155293169,2.3884172196778373,9.542832540751963,1.4926619663984284,2.355060355540737
2535,0.5619911018394841,7.402227358632816,7.005379716540987,0.6138514138161386,7.3620864524955225,7.1732061517124315
2536,8.343571211413398,9.980835316211634,6.0731974501894515,8.427994001569509,9.914836518931049,5.979853493189667
2537,6.966852871944889,7.477846262973504,0.38130895475544047,6.994348184067182,7.262233208378678,0.2200796210286614
2538,7.14699404111251,5.993470076073452,1.1122506911153696,7.187150703570986,6.312416122963161,1.0626362210486238
2539,9.054287081424086,2.868467139202605,5.639495020318311,9.012219095321505,2.8227152542269853,5.481330200995303
2540,5.860263701528297,8.85622024397699,4.147342413113465,5.880327564654658,8.743890220360862,4.058356346862502
2541,8.161020528442728,8.010498150277304,4.336960046408547,8.030150250464546,8.133773409827695,4.196001437676887
2542,8.767495970103434,2.536237137514663,3.4482332484419542,8.544179012391256,2.5106902455743443,3.4248260163236774
2543,4.682327764822064,7.659737868947084,4.424970617057385,4.634417096818718,7.58496338729938,4.383140114666546
